,text,length,pred,target,correct
1942,rt <unk> @1inkkofrosess my ears look good &#128525 &#128525 &#128525 &#128525 &#128540 &#128541 &#128513 http t .co <unk> <unk> hoe in yo background,23,0,0,1
1943,"rt @rbomem @viva_based broke , no even though obama is working on it , bitch , no i got something between so no",23,0,0,1
1944,"rt <unk> sweet treat at lunch today <unk> <unk> , gin juice <unk> &amp brownie <unk> <unk> thursday can't wait . . .",23,2,2,1
1945,"rt <unk> republican rick scott has been reelected #flgov , defeating democrat charlie crist . http t .co <unk> http t .co <unk>",23,2,2,1
1946,tupac could fuck any bitch in the world in 1996 and niggas on here crying about a pic he took for bitches,22,0,0,1
1947,trey songz can sing but cant actually right a good song . trey songz is only relevant because of thirsty black bitches,22,0,0,1
1948,today's spy ops his soles need a cleaning lick lick . i bet this <unk> sneaks smell good http t .co <unk>,22,2,2,1
1949,this work shit for the birds . . . .ion think it take 8 hours to do nothing . . . .,22,0,0,1
1950,this student call me to bitch about her grade . i tell homegirl i'm seeing an <unk> here as not <unk> .,22,0,0,1
1951,this is how im asking my bitch to prom or for her to marry me &#128076 <unk> yes http t .co <unk>,22,0,0,1
1952,the rich kids of beverly hills is trash and not even entertaining trash . and why do they all look mid <unk> ?,23,2,1,0
1953,the only part of the awards that i liked was the dykes part of the <unk> &amp the old <unk> female mcs .,23,0,0,1
1954,the gospel rt <unk> better wake up and realize that the good lord ain't stop creating pussy when he built yours shawty .,23,0,0,1
1955,the bitch who shot cj is going <unk> &#128079 &#128079 &#128588 &#128588 &#128591 &#128591 now he can rip <unk> http t .co <unk>,23,0,0,1
1956,that was almost 10 years ago . i gave all them bitches away . . . or they were stolen . . .,23,0,0,1
1957,that front flip was trash . that's how i front flip into the swimming pool and land on my back every time .,23,2,2,1
1958,that bad bitches get left because of wack pussy kinda overrated cause the sex can get better if everything about her is cool,23,0,0,1
1959,that <unk> <unk> be ashamed <unk> at these poor colored kids who we made <unk> they are not your props . <unk> #morningjoe,23,2,2,1
1960,technically all the niggas that touched her raped her an when she see she <unk> on this bitch she callin the cops lmao,23,0,0,1
1961,swag fags who <unk> lml nd y'all niggaz wanna <unk> <unk> up foh i'm <unk> i'll stay <unk> up http t .co <unk>,23,0,0,1
1962,spring is almost here . . &#171 @me1st_u_last i realized that my <unk> of hoes has severely <unk> &#128530 &#128530 &#128530 &#128530 &#187,23,0,0,1
1963,speaking of . rt @kinghorsedick a lot of them backpage hoes don't like fucking black guys so i never went thru with it,23,0,0,1
1964,sometimes a bitch needs to struggle to get where she going rt @odotkay @vianawf sometimes . some shit just an extra $30 .,23,0,0,1
1965,"so , i can get into something closely <unk> the full bird of paradise yoga pose . time to make my <unk> <unk>",23,2,2,1
1966,"so we are not even two full games into the season , and the <unk> whining is already in full effect ? #yankees",23,2,2,1
1967,so much more going on but hypocrisy doesn't sit well with me . my redneck family from central illinois more black then bieber,23,2,2,1
1968,so jealous of my parents and <unk> gone to rednecks with <unk> for the weekend i should've gone &#128520 http t .co <unk>,23,0,0,1
1969,smokin on loud that will have yo ass <unk> . . . . but <unk> you show up all the hoes start <unk>,23,0,0,1
1970,smoke wit a bitch in nap and let her play music i bet 100 she turn on boosie or some slow shit &#128530,23,0,0,1
1971,since niggaz is throwing subs on this but that same nigga lame nigga bitches was getting fucked by <unk> http t .co <unk>,23,1,0,0
1972,since a lot of you lil bitches wanted to add the <unk> hashtag into all my tweets i'll do that shit back #vote5sos,23,0,0,1
1973,shoutout to this bitch for unfollowing me like i didn't noticed you like my pics just to unlike <unk> http t .co <unk>,23,0,0,1
1974,<unk> just like &#128073 <unk> oh those racist <unk> teabaggers who just elected these two old white men . http t .co <unk>,23,1,1,1
1975,she said pop can u make it rain i said bitch i'm a water <unk> i bring da flood i'll make you drown,23,0,0,1
1976,see when you paid them bitches pay attention but when you broke you never mentioned so fuck em and keep it strictly pimpin,23,0,0,1
1977,scott <unk> finds new ways to flip me the bird each game . i know it's the right move but <unk> <unk> <unk>,23,2,2,1
1978,<unk> a negro bed <unk> fairy tale and propaganda http t .co <unk> via @youtube a must see for hebrew daughters of <unk>,23,2,1,0
1979,"smh maybe they don't wanna be actual whores . rt <unk> if you have wet pussy , you shouldn't have a dry purse",23,0,0,1
1980,send y'all bitch asses fishing with us rt @ikesizzle we ain't beat san antonio all season i don't wanna play them nigguhs <unk>,23,0,0,1
1981,<unk> your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker,23,0,1,0
1982,rt commence carpet bombing all #iraq soldiers in this video http t .co <unk> executed by jihadis from <unk> http t .co <unk>,23,2,1,0
1983,rt <unk> you can definitely tell who's a whore by what bitches wear when it's slightly warm out . . &#128581 &#9995 &#128567,23,0,0,1
1984,"rt <unk> miley cyrus , macklemore &amp adam <unk> all got together n were like lets gets the most retarded fucking hair cuts ever",24,0,0,1
1985,rt <unk> charlie wearing the 'don't tread on <unk> flag pin ? every dem should show up in congress in 2015 wearing that <unk>,24,2,2,1
1986,rt <unk> draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or <unk>,24,0,2,0
1987,rt @verkannt__ none of my bitches judge me they love me &#128524 don't think they would like me if i was any other way,24,0,0,1
1988,rt @trayn1gga alabama is overrated this yr the last 2 weeks has shown too many chinks in their armor wv gave them hell too,24,1,2,0
1989,rt @trayn1gga 1 ? smh &#128514 rt <unk> &#8220 @hofsportstalk yoo &#128514 &#128514 http t .co <unk> what a fuckin ego bust . #pussy,24,0,0,1
1990,"rt <unk> no bitch u were not born with 7 pounds of <unk> and mac on ya face , that's not ya natural face",24,0,0,1
1991,rt @therealiman the price of pussy in <unk> has now <unk> to one <unk> bottle and a quarter <unk> combo with large fries .,24,0,0,1
1992,rt @thecoreyholcomb espn has jason <unk> on <unk> ass kissing for mister charlie to justify the bullshit the eagles did to d . jackson,24,0,0,1
1993,rt <unk> i have yet to master the art of eating a powdered donut without looking like i just left charlie sheen's house .,24,2,2,1
1994,rt <unk> quan helps everyone out with random questions and computer stuff but no one can <unk> him grs ? something ain't right abo&#8230,24,2,2,1
1995,rt <unk> <unk> &#8220 <unk> well ain't this bout a bitch . . . http t .co <unk> &#128514 &#128514 &#128514 <unk> &#128514 &#128514,24,0,0,1
1996,"rt <unk> since i know you're wondering , <unk> no , cracker barrel is not a place to buy <unk> full of crackers .",24,2,2,1
1997,"rt <unk> i'll never smoke weed with willy again . he invited that hick , <unk> <unk> , and i fucking hate that <unk>",24,0,0,1
1998,"rt @roach_nigga yall niggas think i just hang around your crib doing nothing , bitch i be getting bread too http t .co <unk>",24,0,0,1
1999,rt @renz360 got 5 20% off <unk> for sole sauce for the early birds today use &#8220 <unk> at <unk> http t .co <unk>,24,2,2,1
2000,rt <unk> when tyler the creator said rape a pregnant bitch and tell my friends i had a threesome . http t .co <unk>,24,0,0,1
2001,"rt <unk> when you tell the chick fil a cashier thank you , but that bitch don't say my pleasure http t .co <unk>",24,0,0,1
2002,<unk> rt @kanyebreast but bitch u fine tho rt @sheseauxsaditty i've been old all my old ass life . and that's fine .,23,0,0,1
2003,"tolerance ? what , in <unk> knives ? 200 years jihadis have been a pain in our a$$ . <unk> <unk> <unk> <unk>",23,0,0,1
2004,"to be clear , i don't think there's any chance <unk> leaves for russia . but it's fun to mock the speculation .",23,2,2,1
2005,this white bitch tried to set me up for a racial war . . . lol bitch it's impossible i'm smarter then you,23,0,1,0
2006,this re colored pictured of abraham lincoln is one of the coolest things i&#8217 ve seen in a <unk> http t .co <unk>,23,2,2,1
2007,"this nicca just typed to me . . . you are very busy two &#128530 &#128547 so , i'm busy twice ? lmao",23,0,0,1
2008,this is a long yellow for a bunch of track <unk> . not a ton have taken opportunities to pit . #indycar <unk>,23,2,2,1
2009,"this is <unk> lotion , and he got mad that i told him that he smells like a bitch http t .co <unk>",23,0,0,1
2010,this fucking little bitch landed on me in the car and really thought i wouldn't kill him . . http t .co <unk>,23,0,0,1
2011,this car has two <unk> tags . both yellow . one for 2014 &amp one for <unk> . wth http t .co <unk>,23,2,2,1
2012,these hoes ain't shit i ain't tripping off a thot . . . ion like conversation you gone let me fuck or not,23,0,0,1
2013,these <unk> for everybody just like these niggahs for everybody a hoe gone be a hoe regardless and cont http t .co <unk>,23,0,0,1
2014,"then they wanna ask you <unk> questions , bitch just tell me what you need me to do and stop <unk> my playlist",23,0,0,1
2015,the right for an english person to go about his business is more important than any <unk> of some rouge <unk> cop .,23,0,2,0
2016,"the last at bat at yankee stadium . thanks for making it a good one , captain . #farewellcaptain . http t .co <unk>",24,2,2,1
2017,the chinks really hunting their food . . . rt <unk> dog shot with <unk> in n .o . east http t .co <unk>,24,2,1,0
2018,the republican <unk> governor of missouri says he's sorry he called law anglo american law . racist pig that he is . . .,24,1,2,0
2019,the met office has issued an amber warning of snow <unk> least it's not a warning of amber snow <unk> word for yellow .,24,2,2,1
2020,the john <unk> video issued by al <unk> media is a new level of the jihadi propaganda promises more episodes &amp <unk> <unk> warfare,24,2,2,1
2021,thats bc she is crazy lol thats my nicca tho rt <unk> man i swear <unk> nobody mom is cooler than mine yo .,24,2,0,0
2022,that's real <unk> i told them niggas watch how everybody that wasn't on the bandwagon jump on the bitch when they get to austin,24,0,0,1
2023,"that's okay <unk> , you can run that red light , i'm sure your nail appointment is more important than my life . #bitch",24,2,0,0
2024,that warm fuzzy feeling when you're able to give someone a helping hand . talking about medical problems with others can really help .,24,2,2,1
2025,"that nigga gucci always hits that hoe when he puts rick james in a song , giving our nigga rick a shoutout #riprick <unk>",24,0,0,1
2026,that broad 7 days moe rt @ogflash what earth is this ? rt <unk> nigga rt <unk> rihanna prolly the sexiest bitch on earth,24,0,0,1
2027,that ass so perfect we can't help it rt @miavenise y'all diss hoes but praise nicki minaj everyday . i don't understand niggas man,24,0,0,1
2028,that larry the cucumber tweet is funny af . . but it's a bit much to rt you young bitches might <unk> &#128514 &#128514,24,0,0,1
2029,"thanks to my nigga coco i smell good then a hoe haha finna pull <unk> the hoes , come smell a nigga &#128527 &#128526",24,0,0,1
2030,text your bitch some lyrics from that new ty dolla $ign tape before she wake up so she'll nag you a little less today,24,0,0,1
2031,"twitter <unk> do not ever visit <unk> , <unk> area , theirs hoes with diseases and niggas so thirsty gatorade would be worth <unk>",24,0,0,1
2032,trust me when i say that #jesuschrist would be killing #faggots if he came back to life in today's day and <unk> <unk> #rome,24,2,1,0
2033,"<unk> are you really going to make me get off this sofa to find some damn <unk> , by golly you old bitch .",24,0,0,1
2034,stop snitching faggot &#8220 @ogsitti i'll snap you a nude but promise you won't <unk> don't worry baby i won't http t .co <unk>,24,0,0,1
2035,spittin crystal in a bitch face was larry <unk> funniest moment in my book . sue me for having a sense of humor .,24,0,0,1
2036,southwest airlines is like driving in a mini van with your white trash cousins who love to <unk> paint <unk> before before working .,24,1,1,1
2037,some guy at <unk> got asked what his top 3 favorite music artists are and the first thing this bitch said was usher .,24,0,0,1
2038,"some bitches just have no luck with men lmao . . maybe you're the problem sweetheart , it can't all be our fault lol",24,0,0,1
2039,so glad i found a good girl and don't have to deal with these wild ass hoes they have nowadays . . ratchets .,24,0,0,1
2040,smashed a <unk> chick and thought she was related to <unk> so i felt guilty but then later discovered he didn't know the ho,24,0,0,1
2041,"<unk> <unk> , drops you a couple extra dollars on that hoe . get her a brazilian . <unk> spend money to make money",24,0,0,1
2042,saw 5 pick up a dime off the floor with her toes . apparently my monkey toes gene is strong with that one .,24,2,2,1
2043,"same bitches they be all in my face bout how they couldn't do it , be the same bitches all on his dick &#128530",24,0,0,1
