,text,length,pred,target,correct
1858,"&#8220;@maxwell_larsen: when you live this gay, you can't be afraid of two black dicks in your <unk> you fucking queer",20,2,2,1
1859,"im sorry, i use to be on that shit, but im not worried about the next bitch <unk> <unk>",19,0,0,1
1860,rt <unk> fuck <unk> <unk> broke this niggas heart <unk> his bitch if he that hurt with her <unk>,19,0,0,1
1861,rt <unk> if those <unk> pictures get any more fuzzy i'm going to need a <unk> to <unk> them,19,1,1,1
1862,my high school need to gon and throw a hood reunion party. everybody knows we was ghetto as hell.,19,1,0,0
1863,<unk> lol u knw dem project bitches be having dem light brown roaches we call dem water bugs &#128514;&#128514;,19,0,0,1
1864,i grew to hate blonde and primary colored weaves but that wouldn't stop me from <unk> some good <unk>,19,1,1,1
1865,i'm beating bitch jay jay ass when i see this nigga . i really ova here dead tho <unk>,19,0,0,1
1866,like out of no where you've become an inconsiderate bitch and i'm beyond done with your shitty attitude <unk>,19,0,0,1
1867,never keep <unk> in your life. if bitches take more than they <unk> it's time to cut them off,19,0,0,1
1868,"just passed my ex's neighborhood and came across the thought that, in the end, i was the side bitch.",19,1,0,0
1869,look bitch .. go and suck a dick i'm a real street nicca i ain't wit dat sucka shit!!,19,0,0,1
1870,@kieffer_jason @sbsylvester bitch what where y'all be at come to town east mall u and your bitch fuck boys,19,0,0,1
1871,gettin bitches was never hard i just <unk> down cause that start got corny an my girl <unk> &#128175;,19,0,0,1
1872,rt <unk> @1dittlinger that has redneck written all over it lol. <unk> can use <unk> to get down &#128563;,19,0,0,1
1873,i guarantee there will b some hot twats out tonight in dresses with no leggings and open <unk> shoes.,19,1,0,0
1874,"<unk> <unk> every time i beat you i'm ""being a faggot"" maybe i'm just being better than you lmao",19,0,0,1
1875,i need a cowboy killer and a cold one about now. <unk> probably too tired tho to get <unk>,19,0,1,0
1876,100s <unk> <unk> yea i like my money in order bad asian bitch yea she look just like kemora,19,0,0,1
1877,<unk> yellow in <unk> <unk> effort from <unk> and <unk> just the last stage up for grabs <unk> <unk>,19,1,1,1
1878,lmfaooo this bitch hits my car and calls the cops and says it was my fault &#128514;&#128514;&#128514; dumb bitch,19,0,0,1
1879,rt @ballout057: &#8220;@1stblocjeremiah: my tryna make me go to church <unk> .. he'll nawl <unk> bitch text me back,19,0,0,1
1880,fight me rt <unk> 0 cuz they're trash rt <unk> how many <unk> corn dogs did you order today?,19,1,0,0
1881,experience charlie. married woman who loves hot phone sex with strangers. can you get me off? - 27 <unk>,19,0,0,1
1882,"@therealjb1rd <unk> <unk> maybe he can call <unk> back up, he don't answer me anymore but still have crows.",19,0,1,0
1883,"<unk> if you <unk> #northkorea says #barackobama looks <unk> ""a monkey, who belongs in an african <unk> <unk> <unk>",19,1,0,0
1884,"<unk> are we doing mad libs now? cool. <unk> twinkie <unk> long, dj <unk> <unk> <unk> crystal tree. <unk>",19,1,1,1
1885,one of my nigs <unk> at <unk> ima keep it low key tho on which one it was lol,19,0,0,1
1886,&#8220;@erikaj00: i saw a girl scratch her private today.. what that mean?&#8221; don't fuck her right in the pussy,19,0,0,1
1887,i let all of em <unk> rt @peachpapayya: if u got two hoes u need to let one go,19,0,0,1
1888,rt <unk> rick scott takes <unk> of <unk> charlie crist takes <unk> scott wins second <unk> <unk> #sayfie <unk> http:/&#8230;,20,1,1,1
1889,<unk> with my homie or what&#8217;s left of <unk> british rapper turned isis jihadi poses with severed head <unk> #tcot,20,0,1,0
1890,#rebelscience <unk> about sharing <unk> <unk> it not about hogging the #windturbines like a fuckin' <unk> son of a bitch.....,20,0,0,1
1891,<unk> yeah he sucks just like the other fags who are... oh nevermind there are no fags in the #nfl,20,2,2,1
1892,@jaimescudi_ lmao fucking bitch ima whoop you like a did yesterday but i'm trying to update the roster you <unk>,20,0,0,1
1893,"im retarded for real, im sitting here getting mad thinking my daughter ignoring me then i remember she aint here.",20,0,0,1
1894,"<unk> <unk> got 1, except eric holder gave them 2 the beaners 2 kill <unk> guess he is race blind!",20,1,2,0
1895,if the yankees can't beat the red <unk> they don't even deserve to be in the playoffs #yankees #redsox #mlb,20,1,1,1
1896,"well, <unk> is giving me <unk> just got home from work and ima throw the pussy at <unk> <unk> <unk>",20,0,0,1
1897,someone told iggy azalea she stunk as a child cause this bitch still upset yo it ain't even that deep,20,0,0,1
1898,i love when people bitch about athletes being payed to much. like they'd turn down millions what the fuck ever!,20,0,0,1
1899,rt <unk> bad bitch her attitude nasty ! ooh ooh that's my song hoe ' <unk> <unk> <unk> #atl <unk>,20,0,0,1
1900,jihadi propaganda <unk> had <unk> countries <unk> pics of their pilots 2 deflect <unk> anger from itself &amp; <unk> <unk>,20,1,1,1
1901,looking forward to #ncaa and #nba basketball &#127936; in the states soon #iubb #hoosiers #pacers #pacernation and of course <unk>,20,0,1,0
1902,<unk> why do bitches stand like this? <unk> <unk> she wanted to be in mj's smooth criminal video so bad..,20,0,0,1
1903,you ain't a real nigga without goal a to chase and a yellow bone bitch w/ some toes to paint,20,0,0,1
1904,<unk> seemed to be having an <unk> experience <unk> by special brownies <unk> <unk> up and at 'em #stribpol #mngop,20,1,1,1
1905,rt <unk> <unk> us calling females hoes for dressing as bunnies and cats for halloween didn't <unk> them one <unk>,20,0,0,1
1906,i wanna see some ass <unk> legs <unk> i wan see a bitch get on they head fa dese <unk>,20,0,0,1
1907,"you can tell when dick recently been in a pussy, taste nasty af ewww bitches better never play that shit",20,0,0,1
1908,rt <unk> every bitch with her ass out on instagram bio be like deleted at 100k for booking email <unk>,20,0,0,1
1909,@steveworks4you <unk> much knob do you gobble in one day? youre in over your head. what a blockhead you are.,20,0,0,1
1910,rt <unk> <unk> doing nothing as an <unk> unbelievable that the dems failed to use that against the teabaggers. <unk>,20,1,1,1
1911,@amazinmixbeauti don't feel like reading right now i wanna give a sexy <unk> girl some lyrics via text message ;-),20,0,1,0
1912,is this napk bitch retarded or stupid wtf would you request me didn't she read my bio it's <unk> <unk>,20,0,0,1
1913,"<unk> line ""are you a cat <unk> because i love pussy too"" ""no wait i literally meant i like <unk>",20,0,0,1
1914,<unk> <unk> allah and <unk> are also against <unk> mention them as <unk> god take away your balls as <unk>,20,0,2,0
1915,my true life episode comes on later on tonight at <unk> central time. true life: i wanna be a tranny.,20,0,0,1
1916,"these bitches gotta realize that <unk> nigga"" wants me &#128514; if he doesn't now he did several occasions before &#128564;",20,0,0,1
1917,rt @renz360: got 5 20% off <unk> for sole sauce for the early birds today use <unk> at <unk> <unk>,20,1,1,1
1918,i definitely cant fw a nigga that <unk> himself wit bitches i dont fw &#128514;&#128557; tf you fuccing <unk> <unk>,20,0,0,1
1919,why bitches get so hype an mad when u asked if they suck dick like yes or no telly tubby,20,0,0,1
1920,rt @d_sidbury_: <unk> if the purge come to my city ima be like <unk> bitch is active as shit! <unk>,20,0,0,1
1921,@stevestockmantx <unk> guess the poor have all the <unk> money <unk> at same rate as working <unk> teabaggers are traitors,20,0,0,1
1922,"rt <unk> <unk> <unk> bruh <unk> ""go wash the dishes in the sink then come <unk> and eat this pussy""",20,0,0,1
1923,<unk> right rt <unk> idk which one was selling pussy for $65 but that&#8217;s way too high for them <unk>,20,0,0,1
1924,"how much you wanna bet that a <unk> ""black <unk> teabagger was behind the boston marathon <unk> <unk> #p2 #tcot",20,0,1,0
1925,rt @funkydineva: i have not watched part 2 of the <unk> i'm so over them hoes. i don't even care,20,0,0,1
1926,<unk> i like how his tattoo on his head forms a <unk> white trash people can be so entertaining sometimes,20,1,0,0
1927,rt <unk> you know you're ugly when an ape was chosen as a man crush and you've never been <unk>,20,0,1,0
1928,oh snap i'm just realizing this skinny tranny is <unk> <unk> he's <unk> <unk> with all that weight <unk> <unk>,20,0,1,0
1929,rt <unk> twitter should dump the little blue bird <unk> and just officially change it to a set of <unk>,20,1,0,0
1930,rt <unk> only in <unk> are #browns fans going to bitch about a blow out win this week. <unk> #gobrowns,20,0,0,1
1931,rt <unk> i'm all cock and pussy like in my <unk> and all penis and vagina like in dms &#128586;,20,0,0,1
1932,rt <unk> stop fuckin jail birds. <unk> niggas that's that serious about ass play scare me. that shit so <unk>,20,0,0,1
1933,rt <unk> rick scott refuses to appear on debate stage because charlie crist has an illegal <unk> fan <unk> via&#8230;,20,1,1,1
1934,same. rt @tyleriam that was back when i found myself listening to mad <unk> hip <unk> zero bitches in sight,20,0,0,1
1935,"rt @stevstiffler: element number 35 is bromine and it comes before number 67 ho (holmium). therefore, its bros before hoes.",20,0,0,1
1936,rt @diponline if k michelle was apart of baltimore twitter she'd be one of them hoes saying she's <unk> smh,20,0,0,1
1937,seeing elder queer couples marry really is <unk> they get to live their final years with equality and with <unk>,20,0,0,1
1938,<unk> houston was top five in <unk> attendance while <unk> were here. the <unk> snow bird would love a team.,20,1,1,1
1939,rt <unk> all bitches wanna do is beef over niggas &#58382; grow tf up a get ya priorities straight <unk>,20,0,0,1
1940,<unk> <unk> now we have a <unk> case in texas. if we kill all the niggers we might be safe.,20,0,2,0
1941,i don't like you bitch so &#128514;&#128514; &amp; i'm having a party all weekend my momma going out of town.,20,0,0,1
1942,<unk> @vcortesusmc too many little whiney bitches in america. someone to cry about anything! <unk> kids must wear <unk> <unk>,20,0,0,1
1943,rt if one of your followers sell pussy but hop on twitter like they got all the morals and class,20,0,0,1
1944,rt <unk> <unk> on the most corrupt <unk> ever! <unk> in the wh &amp; harry reid is his bitch. <unk>,20,1,0,0
1945,@grizzboadams fucking block your white ass because you try to start shit like a fucking queer so fuck you nigga,20,0,2,0
1946,rt <unk> #royals <unk> kc with a <unk> <unk> of the yankees to take the series in the <unk> <unk>,20,1,1,1
1947,<unk> better nig. lol but if anything ill flip u the 10 or something. im tryna get some more cash,20,0,2,0
1948,i think i killed a <unk> but that son of a bitch was fast. i need to check my <unk>,20,0,0,1
1949,these hoes ain't shit i ain't tripping off a thot... ion like conversation you gone let me fuck or not,20,0,0,1
1950,<unk> bitch was at a gas station <unk> i swear that's so <unk> her nigga should put her in <unk>,20,0,0,1
1951,this morning is brought to you by <unk> i really need to nip this <unk> business in the bud. <unk>,20,1,1,1
1952,rt @michalasmith4: shout out to the faggots who took a million and one selfies on my phone. <unk> @zzachbarness <unk> http://t.co/&#8230;,21,0,0,1
1953,there's a different between ya bitch a ya friends your bitch rey to build wit you your friends just tryna compete.,21,0,0,1
1954,so tired but mom is making me stay up until she is finished drinking another beer. she better chug that shit,21,0,0,1
1955,i made sweet &amp; spicy drunken noodles with <unk> and <unk> ho fun noodles with <unk> <unk> my back is <unk>,21,1,1,1
1956,@jundishes amen little <unk> y does this old southern country bitch like you so much i don't know. but i do!,21,0,0,1
1957,this is a long yellow for a bunch of track <unk> not a ton have taken opportunities to pit. #indycar <unk>,21,1,1,1
1958,rt <unk> personality rt @losbeonit: how fat bitches be in relationships before the pretty women? let's see the answers lol &#128064;&#128064;&#128064;,21,0,0,1
1959,trey songz can sing but cant actually right a good song. trey songz is only relevant because of thirsty black bitches,21,0,0,1
1960,i have finally come to terms with the fact i am at my highest bitch level when i don't <unk> <unk>,21,0,0,1
1961,<unk> fuck 'em if they can't take a joke! liberal pussies only think jokes about sarah palin &amp; daughters are funny.,21,0,0,1
1962,rt <unk> most of the bitches he fw not old enough to get a id <unk> what that tell you &#128129;,21,0,0,1
1963,bet they want a <unk> <unk> you mean like you want a cracker? kinda bitter here today <unk> #stribpol <unk> #mnleg,21,0,1,0
1964,rt <unk> no mom. im not <unk> <unk> i just have fucking mental problems and youre a bitch and a cunt.,21,0,2,0
1965,rt <unk> five things i'll never give a <unk> <unk> heart <unk> weed <unk> money <unk> twitter <unk> netflix password <unk>,21,0,0,1
1966,"i respect any nigga that tell me he got a bitch , so i fall the fuck back no hating &#128175;",21,0,0,1
1967,<unk> omarion ol girl w/ this negative ass vibe ! i hate mamas like her &#128530; hoe need to be <unk>,21,0,0,1
1968,"now, the jihadi networks waking up &amp; claiming <unk> radio <unk> two planes shot down &amp; 1 pilot <unk> #isis #syria",21,1,1,1
1969,rt <unk> bitches eyebrows be on fleek <unk> loyalty on weak &#128581; edges <unk> &#128134; and pussy on reek <unk> &#128514;,21,0,0,1
1970,"rt @damiergenesis: i live for street glory and i die for ghetto fame. respect all, fear none my pride is <unk>",21,1,1,1
1971,<unk> fuck all cops. and fuck you too <unk> bitch your <unk> nose is shaped like a horses dick. <unk>,20,0,0,1
1972,<unk> you're the sole reason i come to that chipotle incase you didn't know. keep up the good work babe,20,1,1,1
1973,"rt <unk> i got 99 problems and the bitch heard me call her a bitch, so now i have <unk>",20,0,0,1
1974,news <unk> obama won the election and increase their numbers in <unk> stop with the bullshit already and <unk> bitches!,20,0,0,1
1975,@zach_smith98 @kieffer_jason @nathanndevlin bitch fight me so i can make you shut up am going to back my shit up,20,0,0,1
1976,"that's what i tell my hoes when they ain't throwing the neck rt <unk> aint nobody got time for that""",20,0,0,1
1977,"<unk> yall niggas think i just hang around your crib doing nothing, bitch i be getting bread too <unk> &#128514;",20,0,0,1
1978,"i'm sick of niggas <unk> i'm sick of bitches <unk> matter of fact, i'm sick of talking. rip big <unk>",20,0,0,1
1979,@gossipcop the <unk> n coon wanna b got what they should <unk> except should have been more time in jail,20,0,0,1
1980,rt <unk> <unk> quote this with a funny caption <unk> niggas gotta hit their side bitch with this in th&#8230;,20,0,0,1
1981,@mayormcginn if racial <unk> weren't <unk> <unk> they wouldn't have so much to worry about. act your <unk> race <unk>,20,0,2,0
1982,rt <unk> i think the clips and thunder would've gave the heat a good as <unk> east is just trash,20,1,1,1
1983,<unk> is dem? i wants to has my <unk> swingin but da twitter say day shut my colored ass down,20,0,0,1
1984,i don't give a fuck about yo gal yo wifey or yo boo came here by myself bitch i'm tryna bone,21,0,0,1
1985,rt <unk> if we're together <unk> and you don't like that bitch <unk> i don't like that bitch either <unk> <unk>,21,0,0,1
1986,<unk> : all brown university <unk> the stop and <unk> <unk> will be <unk> <unk> into random u.s. <unk> good luck.,21,0,1,0
1987,you think america has crooked <unk> in other countries get executed in the street for <unk> american hoes wouldn't make it.,21,0,0,1
